city,timestamp,date,hour,day,month,weekday,pm2_5,pm10,co,no2,o3,so2,aqi,aqi_change_rate,temperature,humidity,wind_speed,wind_deg
Faisalabad,2026-08-07 03:00:00.000000,2026-08-07,3,7,8,4,36.33,72.88,467.46,9.87,28.43,2.25,103,-1.0,,,,
Faisalabad,2026-08-07 04:00:00.000000,2026-08-07,4,7,8,4,37.16,75.8,482.1,9.22,31.34,2.18,105,2.0,,,,
Faisalabad,2026-08-07 05:00:00.000000,2026-08-07,5,7,8,4,41.2,81.85,496.39,8.56,39.89,2.12,115,10.0,,,,
Faisalabad,2026-08-07 06:00:00.000000,2026-08-07,6,7,8,4,55.08,96.43,509.83,7.42,61.6,2.16,149,34.0,,,,
Faisalabad,2026-08-07 07:00:00.000000,2026-08-07,7,7,8,4,47.59,120.5,271.89,2.28,87.83,2.06,131,-18.0,,,,
Faisalabad,2026-08-07 08:00:00.000000,2026-08-07,8,7,8,4,44.35,119.25,211.41,1.28,92.75,1.84,123,-8.0,,,,
Faisalabad,2026-08-07 09:00:00.000000,2026-08-07,9,7,8,4,45.78,113.12,209.18,1.17,98.0,1.7,126,3.0,,,,
Faisalabad,2026-08-07 10:00:00.000000,2026-08-07,10,7,8,4,48.55,109.14,219.54,1.27,104.21,1.68,133,7.0,,,,
Faisalabad,2026-08-07 11:00:00.000000,2026-08-07,11,7,8,4,50.73,104.97,234.0,1.59,108.12,1.71,139,6.0,,,,
Faisalabad,2026-08-07 12:00:00.000000,2026-08-07,12,7,8,4,52.05,100.66,251.76,2.23,110.03,1.78,142,3.0,,,,
Faisalabad,2026-08-07 13:00:00.000000,2026-08-07,13,7,8,4,54.8,98.0,329.82,6.61,92.34,1.97,149,7.0,,,,
Faisalabad,2026-08-07 14:00:00.000000,2026-08-07,14,7,8,4,59.38,98.59,456.15,12.72,66.88,2.25,153,4.0,,,,
Faisalabad,2026-08-07 15:00:00.000000,2026-08-07,15,7,8,4,64.32,101.08,571.83,16.65,51.59,2.5,156,3.0,,,,
Faisalabad,2026-08-07 16:00:00.000000,2026-08-07,16,7,8,4,68.3,102.58,660.51,19.47,42.75,2.63,158,2.0,,,,
Faisalabad,2026-08-07 17:00:00.000000,2026-08-07,17,7,8,4,71.81,103.99,726.6,20.74,37.88,2.63,159,1.0,,,,
Faisalabad,2026-08-07 18:00:00.000000,2026-08-07,18,7,8,4,74.03,104.35,762.67,20.91,35.66,2.48,161,2.0,,,,
Faisalabad,2026-08-07 19:00:00.000000,2026-08-07,19,7,8,4,74.68,102.83,772.85,20.5,32.94,2.13,161,0.0,,,,
Faisalabad,2026-08-07 20:00:00.000000,2026-08-07,20,7,8,4,77.13,102.53,809.69,20.84,26.9,1.82,162,1.0,,,,
Faisalabad,2026-08-07 21:00:00.000000,2026-08-07,21,7,8,4,81.03,103.32,854.07,20.66,22.42,1.62,164,2.0,,,,
Faisalabad,2026-08-07 22:00:00.000000,2026-08-07,22,7,8,4,85.86,105.21,895.0,19.98,20.05,1.52,167,3.0,,,,
Faisalabad,2026-08-07 23:00:00.000000,2026-08-07,23,7,8,4,91.29,108.28,930.4,19.06,20.31,1.5,169,2.0,,,,
Faisalabad,2026-08-08 00:00:00.000000,2026-08-08,0,8,8,5,97.36,112.41,959.76,17.98,22.07,1.49,173,4.0,,,,
Faisalabad,2026-08-08 01:00:00.000000,2026-08-08,1,8,8,5,103.76,117.23,967.84,15.11,28.94,1.5,176,3.0,,,,
Faisalabad,2026-08-08 02:00:00.000000,2026-08-08,2,8,8,5,108.86,121.38,996.66,13.71,27.71,1.46,179,3.0,,,,
Faisalabad,2026-08-08 03:00:00.000000,2026-08-08,3,8,8,5,112.14,124.63,1007.8,10.99,34.11,1.58,180,1.0,,,,
Faisalabad,2026-08-08 04:00:00.000000,2026-08-08,4,8,8,5,100.13,114.51,753.21,5.77,91.77,2.86,174,-6.0,,,,
Faisalabad,2026-08-08 05:00:00.000000,2026-08-08,5,8,8,5,94.95,110.17,647.13,3.65,115.61,3.2,171,-3.0,,,,
Faisalabad,2026-08-08 06:00:00.000000,2026-08-08,6,8,8,5,95.28,109.9,612.26,2.77,129.04,3.1,172,1.0,,,,
Faisalabad,2026-08-08 07:00:00.000000,2026-08-08,7,8,8,5,81.38,95.02,526.85,1.77,137.94,2.75,164,-8.0,,,,
Faisalabad,2026-08-08 08:00:00.000000,2026-08-08,8,8,8,5,69.26,80.07,492.42,1.56,137.64,2.22,158,-6.0,,,,
Faisalabad,2026-08-08 09:00:00.000000,2026-08-08,9,8,8,5,61.77,70.06,498.69,1.68,138.07,1.92,154,-4.0,,,,
Faisalabad,2026-08-08 10:00:00.000000,2026-08-08,10,8,8,5,53.9,59.91,513.22,1.85,138.18,1.71,146,-8.0,,,,
Faisalabad,2026-08-08 11:00:00.000000,2026-08-08,11,8,8,5,46.6,50.96,524.78,2.0,137.14,1.44,128,-18.0,,,,
Faisalabad,2026-08-08 12:00:00.000000,2026-08-08,12,8,8,5,40.59,43.87,537.04,2.31,135.38,1.25,114,-14.0,,,,
Faisalabad,2026-08-08 13:00:00.000000,2026-08-08,13,8,8,5,35.7,38.31,545.61,3.01,129.09,1.15,101,-13.0,,,,
Faisalabad,2026-08-08 14:00:00.000000,2026-08-08,14,8,8,5,31.79,34.04,553.83,3.98,117.38,1.16,92,-9.0,,,,
Faisalabad,2026-08-08 15:00:00.000000,2026-08-08,15,8,8,5,28.13,30.27,549.99,4.62,105.61,1.19,85,-7.0,,,,
Faisalabad,2026-08-08 16:00:00.000000,2026-08-08,16,8,8,5,25.15,27.56,532.64,5.34,91.67,1.16,78,-7.0,,,,
Faisalabad,2026-08-08 17:00:00.000000,2026-08-08,17,8,8,5,24.22,27.28,521.97,6.14,79.18,1.21,76,-2.0,,,,
Faisalabad,2026-08-08 18:00:00.000000,2026-08-08,18,8,8,5,24.0,27.65,512.58,6.51,71.48,1.3,76,0.0,,,,
Faisalabad,2026-08-08 19:00:00.000000,2026-08-08,19,8,8,5,23.76,27.87,498.02,6.56,66.03,1.44,76,0.0,,,,
Faisalabad,2026-08-08 20:00:00.000000,2026-08-08,20,8,8,5,23.95,28.5,491.56,6.57,62.11,1.63,76,0.0,,,,
Faisalabad,2026-08-08 21:00:00.000000,2026-08-08,21,8,8,5,24.38,29.27,490.18,6.55,58.76,1.79,77,1.0,,,,
Faisalabad,2026-08-08 22:00:00.000000,2026-08-08,22,8,8,5,25.09,30.13,494.47,6.87,54.26,1.83,78,1.0,,,,
Faisalabad,2026-08-08 23:00:00.000000,2026-08-08,23,8,8,5,26.35,31.46,510.58,7.68,47.83,1.7,81,3.0,,,,
Faisalabad,2026-08-09 00:00:00.000000,2026-08-09,0,9,8,6,27.77,32.95,529.45,8.54,41.79,1.55,84,3.0,,,,
Faisalabad,2026-08-09 01:00:00.000000,2026-08-09,1,9,8,6,28.82,34.06,547.34,9.22,35.83,1.42,86,2.0,,,,
Faisalabad,2026-08-09 02:00:00.000000,2026-08-09,2,9,8,6,29.84,35.36,570.96,9.49,31.24,1.43,88,2.0,,,,
Faisalabad,2026-08-09 03:00:00.000000,2026-08-09,3,9,8,6,31.66,37.58,592.39,8.47,33.95,1.61,92,4.0,,,,
Faisalabad,2026-08-09 04:00:00.000000,2026-08-09,4,9,8,6,26.1,29.38,521.23,3.69,86.32,1.63,80,-12.0,,,,
Faisalabad,2026-08-09 05:00:00.000000,2026-08-09,5,9,8,6,26.66,28.99,526.96,2.36,106.71,1.21,82,2.0,,,,
Faisalabad,2026-08-09 06:00:00.000000,2026-08-09,6,9,8,6,27.46,29.45,532.3,1.88,115.36,1.02,83,1.0,,,,
Faisalabad,2026-08-09 07:00:00.000000,2026-08-09,7,9,8,6,28.46,30.26,537.52,1.66,121.36,0.9,85,2.0,,,,
Faisalabad,2026-08-09 08:00:00.000000,2026-08-09,8,9,8,6,28.95,30.66,536.95,1.67,123.23,0.83,86,1.0,,,,
Faisalabad,2026-08-09 09:00:00.000000,2026-08-09,9,9,8,6,28.81,30.48,537.71,1.84,123.09,0.8,86,0.0,,,,
Faisalabad,2026-08-09 10:00:00.000000,2026-08-09,10,9,8,6,29.31,30.97,548.5,2.3,120.82,0.83,87,1.0,,,,
Faisalabad,2026-08-09 11:00:00.000000,2026-08-09,11,9,8,6,31.23,32.99,562.01,2.98,116.57,0.85,91,4.0,,,,
Faisalabad,2026-08-09 12:00:00.000000,2026-08-09,12,9,8,6,33.21,35.14,579.53,3.79,113.9,0.86,95,4.0,,,,
Faisalabad,2026-08-09 13:00:00.000000,2026-08-09,13,9,8,6,36.13,38.82,634.88,7.44,92.84,1.01,103,8.0,,,,
Faisalabad,2026-08-09 14:00:00.000000,2026-08-09,14,9,8,6,40.3,44.32,728.3,12.24,65.42,1.29,113,10.0,,,,
Faisalabad,2026-08-09 15:00:00.000000,2026-08-09,15,9,8,6,44.52,49.88,813.33,15.49,49.74,1.58,123,10.0,,,,
Faisalabad,2026-08-09 16:00:00.000000,2026-08-09,16,9,8,6,47.88,54.19,879.86,18.14,40.34,1.82,131,8.0,,,,
Faisalabad,2026-08-09 17:00:00.000000,2026-08-09,17,9,8,6,51.06,58.01,933.86,19.48,30.83,1.82,139,8.0,,,,
Faisalabad,2026-08-09 18:00:00.000000,2026-08-09,18,9,8,6,53.83,61.27,973.22,20.23,23.02,1.62,146,7.0,,,,
Faisalabad,2026-08-09 19:00:00.000000,2026-08-09,19,9,8,6,54.95,62.59,975.2,19.75,19.58,1.31,149,3.0,,,,
Faisalabad,2026-08-09 20:00:00.000000,2026-08-09,20,9,8,6,55.93,64.22,970.7,19.11,19.28,1.14,151,2.0,,,,
Faisalabad,2026-08-09 21:00:00.000000,2026-08-09,21,9,8,6,56.75,66.24,965.52,18.44,20.92,1.06,152,1.0,,,,
Faisalabad,2026-08-09 22:00:00.000000,2026-08-09,22,9,8,6,56.76,67.97,935.86,16.63,25.29,1.06,152,0.0,,,,
Faisalabad,2026-08-09 23:00:00.000000,2026-08-09,23,9,8,6,57.7,70.89,924.3,15.93,24.83,1.07,152,0.0,,,,
Faisalabad,2026-08-10 00:00:00.000000,2026-08-10,0,10,8,0,58.83,74.36,924.91,15.97,22.25,1.06,153,1.0,,,,
Faisalabad,2026-08-10 01:00:00.000000,2026-08-10,1,10,8,0,59.62,77.51,933.21,15.97,19.3,1.14,153,0.0,,,,
Faisalabad,2026-08-10 02:00:00.000000,2026-08-10,2,10,8,0,60.69,81.36,960.06,15.15,18.81,1.47,154,1.0,,,,
Faisalabad,2026-08-10 03:00:00.000000,2026-08-10,3,10,8,0,61.72,85.34,982.23,13.64,28.89,2.04,154,0.0,,,,
Faisalabad,2026-08-10 04:00:00.000000,2026-08-10,4,10,8,0,60.0,86.51,847.04,10.39,68.52,4.2,153,-1.0,,,,
Faisalabad,2026-08-10 05:00:00.000000,2026-08-10,5,10,8,0,58.6,84.9,773.78,7.47,88.4,3.67,153,0.0,,,,
Faisalabad,2026-08-10 06:00:00.000000,2026-08-10,6,10,8,0,58.16,82.82,703.16,4.87,106.6,3.29,152,-1.0,,,,
Faisalabad,2026-08-10 07:00:00.000000,2026-08-10,7,10,8,0,50.82,72.07,523.75,1.7,131.75,3.07,139,-13.0,,,,
Faisalabad,2026-08-10 08:00:00.000000,2026-08-10,8,10,8,0,47.59,65.4,485.47,1.44,131.22,2.78,131,-8.0,,,,
Faisalabad,2026-08-10 09:00:00.000000,2026-08-10,9,10,8,0,45.09,60.07,479.36,1.51,130.54,2.51,125,-6.0,,,,
Faisalabad,2026-08-10 10:00:00.000000,2026-08-10,10,10,8,0,46.19,59.35,515.63,3.29,115.19,2.34,127,2.0,,,,
Faisalabad,2026-08-10 11:00:00.000000,2026-08-10,11,10,8,0,49.47,61.75,580.18,6.13,98.01,2.29,135,8.0,,,,
Faisalabad,2026-08-10 12:00:00.000000,2026-08-10,12,10,8,0,52.09,63.8,652.57,9.83,88.54,2.39,142,7.0,,,,
Faisalabad,2026-08-10 13:00:00.000000,2026-08-10,13,10,8,0,55.47,67.38,740.74,15.2,78.8,2.66,500,358.0,,,,
Faisalabad,2026-08-10 14:00:00.000000,2026-08-10,14,10,8,0,59.45,72.03,828.56,18.79,62.04,2.73,153,-347.0,,,,
Faisalabad,2026-08-10 15:00:00.000000,2026-08-10,15,10,8,0,62.97,76.2,903.49,20.43,48.26,2.66,155,2.0,,,,
Faisalabad,2026-08-10 16:00:00.000000,2026-08-10,16,10,8,0,64.07,77.48,943.72,21.59,38.77,2.45,155,0.0,,,,
Faisalabad,2026-08-10 17:00:00.000000,2026-08-10,17,10,8,0,63.74,77.23,962.36,21.74,33.82,2.21,155,0.0,,,,
Faisalabad,2026-08-10 18:00:00.000000,2026-08-10,18,10,8,0,62.0,75.44,961.59,21.2,34.14,1.93,154,-1.0,,,,
Faisalabad,2026-08-10 19:00:00.000000,2026-08-10,19,10,8,0,55.62,68.6,871.52,17.05,47.88,1.51,151,-3.0,,,,
Faisalabad,2026-08-10 20:00:00.000000,2026-08-10,20,10,8,0,51.21,63.81,834.6,15.43,47.92,1.22,140,-11.0,,,,
Faisalabad,2026-08-10 21:00:00.000000,2026-08-10,21,10,8,0,48.52,60.81,831.97,15.01,43.23,1.04,133,-7.0,,,,
Faisalabad,2026-08-10 22:00:00.000000,2026-08-10,22,10,8,0,46.65,58.86,831.39,14.52,39.34,0.98,128,-5.0,,,,
Faisalabad,2026-08-10 23:00:00.000000,2026-08-10,23,10,8,0,45.51,58.31,828.82,13.86,37.42,0.99,126,-2.0,,,,
Faisalabad,2026-08-11 00:00:00.000000,2026-08-11,0,11,8,1,44.66,59.05,821.51,13.2,36.3,1.05,124,-2.0,,,,
Faisalabad,2026-08-11 01:00:00.000000,2026-08-11,1,11,8,1,43.66,60.78,809.51,12.54,34.94,1.15,121,-3.0,,,,
Faisalabad,2026-08-11 02:00:00.000000,2026-08-11,2,11,8,1,43.07,65.46,807.71,12.29,33.35,1.33,120,-1.0,,,,
Faisalabad,2026-08-11 03:00:00.000000,2026-08-11,3,11,8,1,43.28,76.27,794.48,11.31,36.91,1.53,120,0.0,,,,
Faisalabad,2026-08-11 04:00:00.000000,2026-08-11,4,11,8,1,44.28,108.78,654.74,9.04,53.78,1.76,123,3.0,,,,
Faisalabad,2026-08-11 05:00:00.000000,2026-08-11,5,11,8,1,46.04,129.55,581.55,8.11,57.73,1.77,127,4.0,,,,
Faisalabad,2026-08-11 06:00:00.000000,2026-08-11,6,11,8,1,48.59,143.8,539.48,7.3,61.22,1.73,133,6.0,,,,
Faisalabad,2026-08-11 07:00:00.000000,2026-08-11,7,11,8,1,46.24,143.81,368.06,3.77,82.28,1.14,127,-6.0,,,,
Faisalabad,2026-08-11 08:00:00.000000,2026-08-11,8,11,8,1,41.04,122.07,313.58,2.54,90.52,0.86,115,-12.0,,,,
Faisalabad,2026-08-11 09:00:00.000000,2026-08-11,9,11,8,1,37.72,108.83,311.82,2.42,91.71,0.8,106,-9.0,,,,
Faisalabad,2026-08-11 10:00:00.000000,2026-08-11,10,11,8,1,34.84,95.96,323.01,2.5,92.67,0.79,99,-7.0,,,,
Faisalabad,2026-08-11 11:00:00.000000,2026-08-11,11,11,8,1,31.9,84.77,334.28,2.79,92.19,0.8,93,-6.0,,,,
Faisalabad,2026-08-11 12:00:00.000000,2026-08-11,12,11,8,1,28.98,75.04,345.56,3.22,91.08,0.81,86,-7.0,,,,
Faisalabad,2026-08-11 13:00:00.000000,2026-08-11,13,11,8,1,27.69,70.04,377.03,5.01,83.55,0.95,84,-2.0,,,,
Faisalabad,2026-08-11 14:00:00.000000,2026-08-11,14,11,8,1,28.47,70.02,424.34,7.3,71.66,1.21,85,1.0,,,,
Faisalabad,2026-08-11 15:00:00.000000,2026-08-11,15,11,8,1,29.77,71.21,462.37,8.91,62.67,1.48,88,3.0,,,,
Faisalabad,2026-08-11 16:00:00.000000,2026-08-11,16,11,8,1,30.81,71.72,479.03,10.12,54.97,1.78,90,2.0,,,,
Faisalabad,2026-08-11 17:00:00.000000,2026-08-11,17,11,8,1,32.23,72.54,487.14,11.47,48.75,2.35,93,3.0,,,,
Faisalabad,2026-08-11 18:00:00.000000,2026-08-11,18,11,8,1,33.45,72.52,483.87,12.64,43.51,3.14,96,3.0,,,,
Faisalabad,2026-08-11 19:00:00.000000,2026-08-11,19,11,8,1,33.49,71.08,461.12,12.78,40.49,3.92,96,0.0,,,,
Faisalabad,2026-08-11 20:00:00.000000,2026-08-11,20,11,8,1,32.96,70.03,439.64,12.22,39.51,4.43,95,-1.0,,,,
Faisalabad,2026-08-11 21:00:00.000000,2026-08-11,21,11,8,1,32.07,70.75,418.77,11.05,40.36,4.54,93,-2.0,,,,
Faisalabad,2026-08-11 22:00:00.000000,2026-08-11,22,11,8,1,31.32,73.68,395.8,9.71,41.32,4.23,91,-2.0,,,,
Faisalabad,2026-08-11 23:00:00.000000,2026-08-11,23,11,8,1,31.27,77.1,383.55,9.06,40.52,3.64,91,0.0,,,,
Faisalabad,2026-08-12 00:00:00.000000,2026-08-12,0,12,8,2,31.59,80.73,373.29,8.77,38.76,3.02,92,1.0,,,,
Faisalabad,2026-08-12 01:00:00.000000,2026-08-12,1,12,8,2,31.66,82.95,367.74,8.55,36.25,2.45,92,0.0,,,,
Faisalabad,2026-08-12 02:00:00.000000,2026-08-12,2,12,8,2,31.71,83.98,375.36,8.38,34.06,2.08,92,0.0,,,,
Faisalabad,2026-08-12 03:00:00.000000,2026-08-12,3,12,8,2,31.95,84.87,388.06,7.23,36.22,1.89,93,1.0,,,,
Faisalabad,2026-08-12 04:00:00.000000,2026-08-12,4,12,8,2,32.98,86.33,383.85,5.83,46.11,1.82,95,2.0,,,,
Faisalabad,2026-08-12 05:00:00.000000,2026-08-12,5,12,8,2,36.11,86.13,387.73,5.38,58.75,1.95,103,8.0,,,,
Faisalabad,2026-08-12 06:00:00.000000,2026-08-12,6,12,8,2,40.31,86.8,392.23,5.04,70.42,2.17,113,10.0,,,,
Faisalabad,2026-08-12 07:00:00.000000,2026-08-12,7,12,8,2,33.19,78.61,307.75,3.26,79.54,1.71,95,-18.0,,,,
Faisalabad,2026-08-12 08:00:00.000000,2026-08-12,8,12,8,2,26.98,61.07,302.65,3.18,81.42,1.43,82,-13.0,,,,
Faisalabad,2026-08-12 09:00:00.000000,2026-08-12,9,12,8,2,23.66,49.21,322.86,3.86,81.31,1.42,75,-7.0,,,,
Faisalabad,2026-08-12 10:00:00.000000,2026-08-12,10,12,8,2,21.31,42.19,345.17,4.52,81.66,1.43,70,-5.0,,,,
Faisalabad,2026-08-12 11:00:00.000000,2026-08-12,11,12,8,2,19.58,38.04,358.96,4.9,82.33,1.43,67,-3.0,,,,
Faisalabad,2026-08-12 12:00:00.000000,2026-08-12,12,12,8,2,18.17,34.73,370.41,5.39,83.14,1.43,64,-3.0,,,,
Faisalabad,2026-08-12 13:00:00.000000,2026-08-12,13,12,8,2,19.45,35.44,446.9,10.01,69.76,1.66,66,2.0,,,,
Faisalabad,2026-08-12 14:00:00.000000,2026-08-12,14,12,8,2,23.2,39.94,572.59,16.79,49.85,2.07,74,8.0,,,,
Faisalabad,2026-08-12 15:00:00.000000,2026-08-12,15,12,8,2,27.28,45.53,680.83,21.56,36.37,2.48,83,9.0,,,,
Faisalabad,2026-08-12 16:00:00.000000,2026-08-12,16,12,8,2,30.82,50.47,759.3,24.37,27.23,2.64,90,7.0,,,,
Faisalabad,2026-08-12 17:00:00.000000,2026-08-12,17,12,8,2,33.41,54.2,802.38,24.52,22.27,2.4,96,6.0,,,,
Faisalabad,2026-08-12 18:00:00.000000,2026-08-12,18,12,8,2,34.68,56.87,806.65,23.64,22.06,2.11,98,2.0,,,,
Faisalabad,2026-08-12 19:00:00.000000,2026-08-12,19,12,8,2,31.26,58.45,652.38,16.75,37.4,1.71,91,-7.0,,,,
Faisalabad,2026-08-12 20:00:00.000000,2026-08-12,20,12,8,2,30.56,62.58,577.63,13.82,40.73,1.46,90,-1.0,,,,
Faisalabad,2026-08-12 21:00:00.000000,2026-08-12,21,12,8,2,30.84,67.92,533.75,12.26,40.59,1.29,90,0.0,,,,
Faisalabad,2026-08-12 22:00:00.000000,2026-08-12,22,12,8,2,32.03,72.0,523.52,12.36,34.96,1.12,93,3.0,,,,
Faisalabad,2026-08-12 23:00:00.000000,2026-08-12,23,12,8,2,33.66,73.46,542.3,13.71,26.99,1.04,96,3.0,,,,
Faisalabad,2026-08-13 00:00:00.000000,2026-08-13,0,13,8,3,34.61,73.54,559.76,14.96,22.08,1.09,98,2.0,,,,
Faisalabad,2026-08-13 01:00:00.000000,2026-08-13,1,13,8,3,34.34,71.22,570.25,15.71,19.86,1.21,98,0.0,,,,
Faisalabad,2026-08-13 02:00:00.000000,2026-08-13,2,13,8,3,34.34,70.26,591.27,15.25,18.64,1.41,98,0.0,,,,
Faisalabad,2026-08-13 03:00:00.000000,2026-08-13,3,13,8,3,34.74,69.93,614.22,12.91,21.25,1.52,99,1.0,,,,
Faisalabad,2026-08-13 04:00:00.000000,2026-08-13,4,13,8,3,28.91,63.96,431.31,7.84,49.13,1.25,86,-13.0,,,,
Faisalabad,2026-08-13 05:00:00.000000,2026-08-13,5,13,8,3,27.47,55.07,387.47,5.83,60.44,1.12,83,-3.0,,,,
Faisalabad,2026-08-13 06:00:00.000000,2026-08-13,6,13,8,3,28.3,51.88,367.22,4.62,68.48,1.0,85,2.0,,,,
Faisalabad,2026-08-13 07:00:00.000000,2026-08-13,7,13,8,3,30.25,54.75,321.11,2.99,77.06,0.76,89,4.0,,,,
Faisalabad,2026-08-13 08:00:00.000000,2026-08-13,8,13,8,3,31.83,56.14,301.46,2.86,77.2,0.72,92,3.0,,,,
Faisalabad,2026-08-13 09:00:00.000000,2026-08-13,9,13,8,3,31.84,54.66,297.9,3.5,73.99,0.78,93,1.0,,,,
Faisalabad,2026-08-13 10:00:00.000000,2026-08-13,10,13,8,3,31.65,55.0,297.93,4.14,71.06,0.82,92,-1.0,,,,
Faisalabad,2026-08-13 11:00:00.000000,2026-08-13,11,13,8,3,31.51,55.5,291.23,4.29,69.48,0.83,92,0.0,,,,
Faisalabad,2026-08-13 12:00:00.000000,2026-08-13,12,13,8,3,30.82,54.1,280.19,4.26,70.25,0.94,90,-2.0,,,,
Faisalabad,2026-08-13 13:00:00.000000,2026-08-13,13,13,8,3,30.23,52.69,270.87,4.17,72.7,1.25,89,-1.0,,,,
Faisalabad,2026-08-13 14:00:00.000000,2026-08-13,14,13,8,3,31.35,54.06,273.93,4.61,73.1,1.81,91,2.0,,,,
Faisalabad,2026-08-13 15:00:00.000000,2026-08-13,15,13,8,3,32.8,55.86,276.99,4.93,73.58,2.38,95,4.0,,,,
Faisalabad,2026-08-13 16:00:00.000000,2026-08-13,16,13,8,3,33.94,57.42,282.28,5.5,71.0,2.61,97,2.0,,,,
Faisalabad,2026-08-13 17:00:00.000000,2026-08-13,17,13,8,3,35.72,60.55,298.54,6.49,65.7,2.6,102,5.0,,,,
Faisalabad,2026-08-13 18:00:00.000000,2026-08-13,18,13,8,3,37.03,63.69,309.12,7.12,61.33,2.38,105,3.0,,,,
Faisalabad,2026-08-13 19:00:00.000000,2026-08-13,19,13,8,3,37.23,66.64,305.09,7.2,58.0,1.98,105,0.0,,,,
Faisalabad,2026-08-13 20:00:00.000000,2026-08-13,20,13,8,3,36.91,71.18,295.19,6.85,55.87,1.58,104,-1.0,,,,
Faisalabad,2026-08-13 21:00:00.000000,2026-08-13,21,13,8,3,36.39,77.74,282.57,6.42,53.45,1.27,103,-1.0,,,,
Faisalabad,2026-08-13 22:00:00.000000,2026-08-13,22,13,8,3,35.79,86.0,265.21,5.81,51.36,1.06,102,-1.0,,,,
Faisalabad,2026-08-13 23:00:00.000000,2026-08-13,23,13,8,3,35.57,94.31,253.27,5.58,48.5,0.92,101,-1.0,,,,
Faisalabad,2026-08-14 00:00:00.000000,2026-08-14,0,14,8,4,35.52,101.93,244.02,5.52,45.64,0.83,101,0.0,,,,
Faisalabad,2026-08-14 01:00:00.000000,2026-08-14,1,14,8,4,35.45,108.55,234.13,5.42,42.87,0.77,500,399.0,,,,
Faisalabad,2026-08-14 02:00:00.000000,2026-08-14,2,14,8,4,35.43,115.9,229.73,5.18,41.07,0.78,500,0.0,,,,
Faisalabad,2026-08-14 03:00:00.000000,2026-08-14,3,14,8,4,35.68,123.44,225.85,4.27,43.76,0.78,101,-399.0,,,,
Faisalabad,2026-08-14 04:00:00.000000,2026-08-14,4,14,8,4,36.64,129.84,212.66,3.17,55.07,0.73,104,3.0,,,,
Faisalabad,2026-08-14 05:00:00.000000,2026-08-14,5,14,8,4,40.01,134.84,201.69,2.19,70.1,0.71,112,8.0,,,,
Faisalabad,2026-08-14 06:00:00.000000,2026-08-14,6,14,8,4,44.22,141.05,190.62,1.52,82.49,0.69,122,10.0,,,,
Faisalabad,2026-08-14 07:00:00.000000,2026-08-14,7,14,8,4,40.21,122.75,173.39,0.92,87.4,0.73,113,-9.0,,,,
Faisalabad,2026-08-14 08:00:00.000000,2026-08-14,8,14,8,4,36.3,105.34,176.65,0.79,87.19,0.68,103,-10.0,,,,
Faisalabad,2026-08-14 09:00:00.000000,2026-08-14,9,14,8,4,34.9,99.34,177.57,0.82,86.49,0.63,99,-4.0,,,,
Faisalabad,2026-08-14 10:00:00.000000,2026-08-14,10,14,8,4,35.09,97.32,182.64,1.11,85.95,0.65,99,0.0,,,,
Faisalabad,2026-08-14 11:00:00.000000,2026-08-14,11,14,8,4,36.5,97.54,194.04,1.79,84.44,0.72,103,4.0,,,,
Faisalabad,2026-08-14 12:00:00.000000,2026-08-14,12,14,8,4,37.52,97.93,209.4,2.86,80.93,0.79,106,3.0,,,,
Faisalabad,2026-08-14 13:00:00.000000,2026-08-14,13,14,8,4,39.3,98.01,279.5,7.34,62.95,1.02,110,4.0,,,,
Faisalabad,2026-08-14 14:00:00.000000,2026-08-14,14,14,8,4,41.99,98.33,393.65,13.39,41.36,1.39,117,7.0,,,,
Faisalabad,2026-08-14 15:00:00.000000,2026-08-14,15,14,8,4,44.33,98.5,491.34,17.26,29.81,1.73,123,6.0,,,,
Faisalabad,2026-08-14 16:00:00.000000,2026-08-14,16,14,8,4,44.65,94.23,549.01,19.59,24.79,1.86,124,1.0,,,,
Faisalabad,2026-08-14 17:00:00.000000,2026-08-14,17,14,8,4,44.06,88.26,575.49,19.91,22.6,1.74,122,-2.0,,,,
Faisalabad,2026-08-14 18:00:00.000000,2026-08-14,18,14,8,4,42.61,81.25,578.2,19.27,22.27,1.5,119,-3.0,,,,
Faisalabad,2026-08-14 19:00:00.000000,2026-08-14,19,14,8,4,38.76,73.14,525.12,16.63,24.83,1.16,109,-10.0,,,,
Faisalabad,2026-08-14 20:00:00.000000,2026-08-14,20,14,8,4,36.89,68.25,515.83,15.75,21.81,0.95,104,-5.0,,,,
Faisalabad,2026-08-14 21:00:00.000000,2026-08-14,21,14,8,4,35.51,64.02,520.78,15.27,18.33,0.86,101,-3.0,,,,
Faisalabad,2026-08-14 22:00:00.000000,2026-08-14,22,14,8,4,34.58,61.1,529.47,14.91,15.65,0.82,98,-3.0,,,,
Faisalabad,2026-08-14 23:00:00.000000,2026-08-14,23,14,8,4,34.01,60.6,530.72,14.52,14.27,0.79,97,-1.0,,,,
Faisalabad,2026-08-15 00:00:00.000000,2026-08-15,0,15,8,5,33.53,63.05,519.75,14.01,14.31,0.77,96,-1.0,,,,
Faisalabad,2026-08-15 01:00:00.000000,2026-08-15,1,15,8,5,32.57,69.35,480.54,12.49,17.17,0.75,94,-2.0,,,,
Faisalabad,2026-08-15 02:00:00.000000,2026-08-15,2,15,8,5,32.82,79.36,449.22,10.65,19.34,0.8,95,1.0,,,,
